"Id","Prediction"
"1",601.244492525658
"2",1302.81618751409
"3",5493.86772532775
"4",625.858588638251
"5",600.879500484907
"6",603.094999748482
"7",2198.6753197603
"8",601.244492525658
"9",601.244492525658
"10",601.244492525658
"11",908.919805200191
"12",689.632304270108
"13",2038.43237710377
"14",613.996639127304
"15",1675.23997566689
"16",665.970655497828
"17",2746.85234261773
"18",655.20973285179
"19",627.981271233425
"20",708.623669855094
"21",601.244492525658
"22",971.777668812809
"23",1035.76979440562
"24",6091.80325077726
"25",1513.63598703406
"26",2354.06546937618
"27",5479.43391388067
"28",1571.79609050141
"29",3167.19678006139
"30",3119.68551357787
"31",1408.72760330327
"32",775.33948077751
"33",600.762357234155
"34",1156.9976114613
"35",658.789401456341
"36",601.244492525658
"37",888.411758046916
"38",667.98687436875
"39",1535.40186595817
"40",2859.36856753989
"41",601.244492525658
"42",624.309729472101
"43",892.11552317277
"44",741.59207248994
"45",1498.4094526832
"46",1964.30127434811
"47",7870.35501718774
"48",820.609574312444
"49",707.095244902966
"50",601.244492525658
"51",661.181436460499
"52",601.244492525658
"53",708.56624479252
"54",711.419161286
"55",617.572222705662
"56",2559.060715573
"57",601.244492525658
"58",617.572222705662
"59",603.12681404247
"60",601.244492525658
"61",601.244492525658
"62",683.915416145977
"63",601.244492525658
"64",946.623172181264
"65",703.637986372246
"66",715.517140242876
"67",1613.40760745523
"68",796.922439549241
"69",605.441542456379
"70",802.726720087733
"71",1349.83259065212
"72",654.844740811039
"73",601.244492525658
"74",601.244492525658
"75",1682.58573265708
"76",1736.34668779991
"77",1000.80024508559
"78",863.035780503797
"79",759.164042377589
"80",708.652584544545
"81",2870.73228737336
"82",1180.76547403005
"83",791.368954346497
"84",603.12681404247
"85",712.748017594353
"86",601.244492525658
"87",741.687577991145
"88",601.244492525658
"89",653.092112862
"90",600.879500484907
"91",620.357076854577
"92",723.889579100506
"93",600.879500484907
"94",605.161646468234
"95",957.129153448933
"96",757.708717269106
"97",917.515918487123
"98",648.137588155524
"99",1348.61043691799
"100",1591.26736881782
"101",1335.04570599418
"102",2008.68583604201
"103",6614.28926510169
"104",1234.92134718466
"105",718.478544342369
"106",7443.88492225562
"107",730.324556869035
"108",600.879500484907
"109",8504.09211142691
"110",1797.11383232843
"111",789.30069175341
"112",2335.25099251477
"113",2848.73900281823
"114",2620.1238502545
"115",1979.28024243864
"116",1814.10528360766
"117",2493.4407049395
"118",2013.34287101101
"119",3224.85195823457
"120",1698.350468462
"121",4007.07104922183
"122",2767.56409221713
"123",2094.72765124024
"124",1867.61086270463
"125",1932.61577660938
"126",1716.72070864898
"127",870.49207324768
"128",1710.51058072401
"129",1685.25927779338
"130",1671.34129381973
"131",1757.05150889661
"132",2738.30186607463
"133",1671.94315444097
"134",1849.88896481036
"135",1784.69227954245
"136",1693.51630705747
"137",1748.70637980037
"138",5970.42635393626
"139",2839.97709249855
"140",1793.76629520323
"141",1730.20515304128
"142",6064.36834006852
"143",2042.81367716399
"144",8481.69001764939
"145",5266.32321248426
"146",2894.96156465685
"147",3496.1788236259
"148",4341.4055856199
"149",8801.69587813114
"150",7233.92780142026
"151",9512.01332068232
"152",9010.09323289503
"153",13444.9851387102
"154",5275.81628951494
"155",5469.71251870651
"156",1827.01511986983
"157",2055.21386942726
"158",1864.03041197862
"159",1731.18419387159
"160",9323.5624350842
"161",2903.68400365649
"162",601.244492525658
"163",621.089487224577
"164",863.25128263256
"165",601.244492525658
"166",642.871313394227
"167",601.244492525658
"168",628.363699258756
"169",601.244492525658
"170",605.441542456379
"171",601.244492525658
"172",897.205851767534
"173",1141.17588230411
"174",603.094999748482
"175",611.052109732928
"176",863.388977339272
"177",688.557961281961
"178",751.758520809942
"179",681.774088433495
"180",1955.27545214577
"181",684.380869411774
"182",767.635303892919
"183",605.441542456379
"184",2359.08206646654
"185",603.555822236902
"186",601.244492525658
"187",601.244492525658
"188",693.369650946106
"189",608.79622438367
"190",810.093009858498
"191",654.554274732809
"192",647.232804451083
"193",601.127349274906
"194",1603.07886748031
"195",601.244492525658
"196",926.08013938573
"197",722.01443385406
"198",601.244492525658
"199",856.841404350808
"200",601.244492525658
"201",608.302279762658
"202",601.244492525658
"203",708.103077224549
"204",716.879122293667
"205",608.79622438367
"206",601.244492525658
"207",601.244492525658
"208",601.244492525658
"209",603.12681404247
"210",604.02013377933
"211",681.769890701189
"212",836.790254405615
"213",778.334260763851
"214",601.244492525658
"215",688.001944063695
"216",603.094999748482
"217",729.660342559687
"218",991.509561348188
"219",601.244492525658
"220",609.201602510104
"221",771.185874891805
"222",834.273706829375
"223",601.244492525658
"224",840.341829198947
"225",695.034620152676
"226",756.131380082045
"227",663.097342769619
"228",707.238005495788
"229",1021.87899418141
"230",835.172797138738
"231",601.244492525658
"232",834.774611304216
"233",678.851442238496
"234",685.502719440825
"235",719.14412867785
"236",603.12681404247
"237",615.413600789783
"238",625.49751839612
"239",931.196130139305
"240",626.016205623057
"241",607.442480061871
"242",843.519672902447
"243",605.902455296142
"244",3347.87678995823
"245",1159.71193865679
"246",3642.93645209112
"247",4554.45718894184
"248",975.628437538358
"249",1183.95525128602
"250",1898.90965370947
"251",1740.73793791955
"252",7526.89241230237
"253",974.292740708098
"254",2622.0003784648
"255",733.799817650863
"256",952.090362518133
"257",922.02463598523
"258",1638.68961658703
"259",1061.35020386145
