"Id","Prediction"
"1",76.1128942060118
"2",1380.35812376313
"3",4910.67642971862
"4",273.071660336353
"5",-426.687776116176
"6",193.46544658312
"7",4164.00578753183
"8",-447.678382569402
"9",-152.953226897841
"10",-323.759876068818
"11",639.229490740826
"12",585.137960493424
"13",2183.70904117043
"14",-192.836663514922
"15",3042.04276845907
"16",-414.169634146374
"17",3962.98916704133
"18",181.096424293655
"19",-271.67032113845
"20",-30.8187654626863
"21",-706.217566245049
"22",2026.60942718271
"23",1012.19119469464
"24",5758.25289621552
"25",1706.74418401696
"26",2976.77211003037
"27",5209.72882438372
"28",2288.49858816866
"29",6115.57081649363
"30",4959.30280241903
"31",2368.50387540531
"32",440.457794375511
"33",-454.218170294648
"34",781.035553259136
"35",259.28850464596
"36",-100.954504684893
"37",-467.581243864433
"38",112.336903320311
"39",804.687024161537
"40",1343.72866387308
"41",-440.638083274171
"42",-87.001174679976
"43",1922.32698916932
"44",366.970514800722
"45",3315.42716871519
"46",4849.88797319172
"47",7853.01511277723
"48",1948.13505384247
"49",177.660120967736
"50",-666.901704946512
"51",325.509862265191
"52",-524.273633911914
"53",720.48289874202
"54",24.8448128641676
"55",-337.612591229632
"56",5331.2015098205
"57",-906.81869153158
"58",-431.520779444714
"59",76.0398457671495
"60",-361.655015880791
"61",-278.924131326541
"62",-181.72463185161
"63",-9.9633470133881
"64",484.657081061094
"65",284.349434410527
"66",1187.03943242783
"67",-134.246934983993
"68",-79.9771531391812
"69",-10.9394414167004
"70",1244.14660397871
"71",1369.31309044479
"72",99.3558503459471
"73",-185.122059570674
"74",950.112612321393
"75",156.906182273942
"76",1128.4654483581
"77",764.250386149523
"78",773.991401604122
"79",389.27701054201
"80",17.9295188823066
"81",3383.46407282866
"82",1162.20024512071
"83",546.864418726205
"84",-338.643952495112
"85",-339.437187157942
"86",-306.973649142484
"87",-429.952364822049
"88",-233.126674887765
"89",290.44053902481
"90",-280.40897050712
"91",-118.154844332232
"92",652.04418529863
"93",405.793722073325
"94",-236.684491796987
"95",722.605451136711
"96",481.201551941181
"97",-225.46673144015
"98",-21.345953668123
"99",2492.439671134
"100",3170.25171416725
"101",2517.20761317896
"102",4084.90094446542
"103",5776.65846855922
"104",1724.08555144145
"105",481.6135636412
"106",2128.21706028605
"107",-161.293952838552
"108",-723.688471034763
"109",6565.09311979605
"110",2765.35474411239
"111",182.431953897851
"112",3719.95214261902
"113",2029.62313304096
"114",4713.80143478903
"115",-772.419034071808
"116",896.216044541177
"117",-380.836558732619
"118",-394.093174817576
"119",1158.18706129899
"120",816.96552239832
"121",2225.54181843158
"122",2680.73619137964
"123",-122.997304881173
"124",987.679413352413
"125",1446.24154601232
"126",1121.55290389909
"127",-541.852000008473
"128",437.167348766941
"129",-667.554791525097
"130",357.165798120991
"131",-1187.9693471132
"132",-223.990370959481
"133",-101.413581359402
"134",1110.96669636922
"135",-463.614258559822
"136",-182.041066281979
"137",-288.95338615088
"138",2336.98427327706
"139",1478.23483554243
"140",195.49390541018
"141",-259.139218332324
"142",2805.36875709808
"143",576.960553063427
"144",1417.64782570355
"145",3410.32761032111
"146",1830.13074377271
"147",3169.21682934403
"148",1345.81630522202
"149",4194.17752262703
"150",2376.41135193154
"151",5034.07101961458
"152",4762.280296081
"153",6165.58204959589
"154",2090.02423393291
"155",1185.1522376286
"156",765.028089175337
"157",2796.39076360746
"158",1369.11391392551
"159",617.24031116633
"160",3880.83594767355
"161",3446.54850191392
"162",-75.6311055811789
"163",-460.005074642883
"164",850.194581508656
"165",-708.201028289892
"166",492.290484338971
"167",-165.580820024543
"168",-90.1967582731804
"169",353.517860531399
"170",-101.710261121012
"171",-258.414571353901
"172",1524.04738543222
"173",1172.59556941189
"174",1526.0875487798
"175",283.390766269601
"176",1377.76952482463
"177",-315.516044458792
"178",520.892139694101
"179",-408.912355614921
"180",2202.27558007827
"181",808.719544045343
"182",704.169388413496
"183",236.786620849387
"184",2493.14158521554
"185",42.4025302570167
"186",-271.81812279006
"187",-301.695227676855
"188",-232.291418094929
"189",375.493901421977
"190",981.245846222476
"191",197.635330069819
"192",-142.467992307913
"193",-921.336231519022
"194",2415.46668633753
"195",-473.615961229045
"196",169.608532606715
"197",1008.50259887273
"198",1360.74780581381
"199",1447.90655985808
"200",-10.0411581317699
"201",-146.20047320191
"202",-225.966499813163
"203",206.351706721664
"204",81.0839167203003
"205",149.722725718886
"206",381.872088342728
"207",352.599978344286
"208",-315.591467600164
"209",-12.6012867676077
"210",-135.22603727418
"211",-301.501924535486
"212",1226.80223596511
"213",782.739282161979
"214",132.114503583352
"215",-228.123955067002
"216",81.7236638027448
"217",226.668095725815
"218",523.906451001502
"219",186.587914023985
"220",152.479979295153
"221",-380.807298804578
"222",1061.19468529022
"223",-335.597042940046
"224",-378.085357896396
"225",300.443988351955
"226",-475.87287822527
"227",934.685718305633
"228",-187.248695218217
"229",3462.65068887147
"230",368.605333910362
"231",-111.296821752757
"232",-201.959724896281
"233",708.224653192501
"234",-110.733824317987
"235",527.76778809596
"236",1782.96332081156
"237",798.329814807794
"238",651.971424705581
"239",3050.3995445683
"240",-225.618055996174
"241",-433.1509581264
"242",-90.756801365781
"243",228.225233994384
"244",5362.99775736851
"245",1745.97074132483
