"Id","Prediction"
"1",244.3518107527
"2",1432.26677901153
"3",4858.06475712596
"4",0
"5",0
"6",0
"7",3386.04295823317
"8",0
"9",0
"10",0
"11",251.278192980572
"12",168.060235559729
"13",1906.39015592989
"14",90.9420771679297
"15",1867.83886413008
"16",113.406891287962
"17",3766.88737960738
"18",223.4259663314
"19",0
"20",0
"21",0
"22",965.82115554762
"23",379.166590445473
"24",4620.20671722797
"25",1221.15384726344
"26",2839.699258671
"27",3858.88939647102
"28",1538.73184597291
"29",4784.45335353559
"30",3696.87883690839
"31",1013.82501975861
"32",0
"33",0
"34",1176.84727665084
"35",236.729328852613
"36",0
"37",0
"38",31.9545088734139
"39",372.133360150671
"40",371.083191931628
"41",0
"42",53.4311912204748
"43",1493.08817110901
"44",183.054652502391
"45",1933.44619850855
"46",3247.29922941682
"47",8301.43505043091
"48",1533.6492889986
"49",401.437160343768
"50",0
"51",236.14322028996
"52",0
"53",157.931560194254
"54",193.921269293238
"55",0
"56",4889.02007404013
"57",0
"58",0
"59",325.898089008631
"60",0
"61",0
"62",0
"63",0
"64",945.657781943422
"65",22.5042406521907
"66",1027.54340423028
"67",0
"68",0
"69",0
"70",1061.13545728797
"71",1109.62066947846
"72",0
"73",0
"74",657.486215813497
"75",0
"76",1290.24176561569
"77",917.21675131546
"78",281.782664409191
"79",279.43223067881
"80",240.007503626979
"81",2750.49795678689
"82",799.838502987873
"83",0
"84",0
"85",0
"86",0
"87",64.2974372427261
"88",697.946720071342
"89",96.7892636548613
"90",0
"91",0
"92",268.847011836523
"93",0
"94",0
"95",741.858487199022
"96",319.064423207719
"97",0
"98",95.2729022981384
"99",1897.27123409873
"100",1862.3838314758
"101",1443.56034863914
"102",2489.82824422185
"103",5751.5736431484
"104",758.827103575422
"105",89.5175396446607
"106",2256.01203095756
"107",0
"108",0
"109",6412.31161218485
"110",1775.79384219867
"111",0
"112",2855.10173624957
"113",2136.72120217889
"114",2921.56699495068
"115",61.256608876537
"116",519.484168086921
"117",0
"118",0
"119",1305.18436457962
"120",34.4142436079201
"121",2115.56811161374
"122",2267.22712149221
"123",0
"124",806.799594482721
"125",1678.90953716933
"126",750.09174681977
"127",278.301481437133
"128",599.584571884677
"129",0
"130",602.676854716902
"131",0
"132",0
"133",0
"134",556.482266606529
"135",63.7698153660021
"136",112.235111602395
"137",63.7104150762193
"138",2219.76048528731
"139",1327.62506538971
"140",108.249190872024
"141",98.2060887966127
"142",3154.37417295705
"143",924.09078127528
"144",984.933388598623
"145",3022.96853054178
"146",1139.68539843746
"147",1714.91392543761
"148",1707.81826976806
"149",4063.85044552371
"150",1509.50971124817
"151",4950.64903864464
"152",4610.61699630905
"153",7492.36524803971
"154",1712.59007015642
"155",0
"156",0
"157",2788.88269505263
"158",531.810908853101
"159",538.032385219314
"160",3664.1070790994
"161",3601.91814187032
"162",0
"163",110.711557263377
"164",1013.21761578338
"165",0
"166",526.556058031436
"167",0
"168",148.03334350023
"169",34.259393997278
"170",0
"171",0
"172",1056.40005789942
"173",1544.84328802125
"174",0
"175",796.849453295442
"176",385.476493363999
"177",332.73065098205
"178",628.064225075206
"179",74.3530124218651
"180",2634.1620972463
"181",607.514724910861
"182",461.546605942448
"183",0
"184",2320.66285381392
"185",0
"186",275.568159399822
"187",0
"188",459.618390081477
"189",247.731063582187
"190",402.85459152468
"191",370.288302602287
"192",126.538720236658
"193",0
"194",2375.00933804821
"195",0
"196",483.455698179293
"197",277.112647562653
"198",1136.38635184933
"199",979.361132847006
"200",95.6917942919172
"201",0
"202",129.222630221208
"203",223.79790377521
"204",0
"205",351.933006560267
"206",4.26366893790782
"207",116.702323028027
"208",105.698252017695
"209",0
"210",0
"211",0
"212",950.167223351532
"213",646.850286864943
"214",24.2172038393142
"215",0
"216",0
"217",0
"218",323.977676249536
"219",391.227517288482
"220",64.1787435581164
"221",469.690176116854
"222",258.169273215357
"223",109.836331225558
"224",0
"225",210.193318830748
"226",0
"227",916.220282969006
"228",321.996401668181
"229",2239.19730989924
"230",178.00834368692
"231",34.0602208499149
"232",416.970811974313
"233",414.29539357217
"234",144.66774768536
"235",292.337519506616
"236",1307.704110454
"237",412.44336799062
"238",483.764344761044
"239",2202.39211952202
"240",0
"241",33.9015259043331
"242",579.635227019315
"243",0
"244",5702.88765841022
"245",779.500724489058
"246",7948.64512127331
"247",7679.57196712273
"248",2515.96671358551
"249",2528.20111280292
"250",2621.52450657494
"251",2219.2142548259
"252",8516.85243899335
"253",1631.02686200807
"254",3550.08904878848
"255",1746.68885212643
"256",667.456283176356
"257",552.666989994061
"258",3072.67801224381
"259",936.357679491736
"260",1441.95171740616
"261",3875.2596072691
"262",2885.65219742007
"263",706.795958476292
"264",219.569922841195
"265",295.74427671748
"266",0
"267",0
"268",348.957737659406
"269",27.8385302725751
"270",453.390597726491
"271",258.101426101774
"272",1431.31840043287
"273",376.469570991215
"274",0
"275",636.73715923822
"276",9095.57918846408
"277",430.776115504406
"278",4351.88960914591
"279",0
"280",797.655551760693
"281",131.155174489984
"282",40.3217568378277
"283",584.991052478976
"284",2182.63422414271
"285",1308.39402042992
"286",2004.6813646079
"287",1.93504576067926
"288",485.962556275441
"289",1469.15501955512
"290",587.27137160448
"291",75.4729137864238
"292",455.977491719946
"293",0
"294",2065.59725840208
"295",32.4018324698291
"296",415.599425004645
"297",299.944373446696
"298",475.869879432211
"299",217.39320708316
"300",976.023836462151
"301",269.889663665116
"302",179.18062971612
"303",324.804206163431
"304",373.887313219647
"305",1979.51770010982
"306",840.128819866137
"307",445.390922261015
"308",351.338303091592
"309",0.851195087649103
"310",0
"311",273.194564019152
"312",1621.57481599474
"313",1692.3509853474
"314",666.15310853705
"315",730.090263647361
"316",2806.12318952512
"317",0
"318",2860.0004348172
"319",498.558881843819
"320",887.529087459189
"321",237.119741329989
"322",3673.24496084064
"323",4204.85159677745
"324",3347.09455084397
"325",332.613301698853
