"Id","Prediction"
"1",165.941690950713
"2",997.643469768465
"3",4082.48705605372
"4",48.2108360380134
"5",0
"6",37.4176023679197
"7",2858.78761006894
"8",0
"9",1.58566294475713
"10",0
"11",154.078857857531
"12",112.692200930572
"13",1603.5503835834
"14",96.8256255504843
"15",1699.36858524616
"16",63.5219093242931
"17",3442.04988840273
"18",297.317758682808
"19",0
"20",0
"21",0
"22",1132.22822896936
"23",634.751293498867
"24",4180.217858202
"25",1533.55423289262
"26",2481.04435750729
"27",3269.60940081839
"28",1594.57916122971
"29",4533.70183239691
"30",3061.05150832774
"31",1362.39942366212
"32",0
"33",0
"34",701.633211124274
"35",91.8408536131951
"36",0
"37",0
"38",39.6683048103682
"39",306.124475606683
"40",311.086553216478
"41",0
"42",40.8966672331617
"43",1379.2455916361
"44",417.373614133131
"45",1814.01181377016
"46",3016.39219843925
"47",6996.12617658256
"48",1482.39047471601
"49",535.078505753299
"50",0
"51",276.050716280588
"52",0
"53",123.940395438402
"54",103.626265297957
"55",0
"56",4070.4119831294
"57",0
"58",0
"59",209.819487480927
"60",0
"61",0
"62",21.1765323236486
"63",0
"64",704.805690544453
"65",100.460745846703
"66",985.291902988065
"67",0
"68",0
"69",0
"70",973.209407028093
"71",1593.57486902979
"72",0
"73",0
"74",485.923519491676
"75",0
"76",1203.58189879527
"77",762.870466920549
"78",262.423667360986
"79",200.672969987359
"80",236.714052201889
"81",2901.0756207086
"82",1037.35104444448
"83",279.414771003038
"84",0
"85",46.2147086978507
"86",0
"87",120.380792669425
"88",457.118372259157
"89",44.1896631014793
"90",0
"91",0
"92",239.053200759181
"93",26.0669594113747
"94",0
"95",495.732362242639
"96",196.102746270432
"97",0
"98",133.318012715069
"99",1507.22751102915
"100",2296.17756962744
"101",1256.96928308981
"102",2770.12448490533
"103",5084.63563015378
"104",1023.25525289801
"105",55.8589442922066
"106",1617.53833234883
"107",0
"108",0
"109",6397.54726973753
"110",2467.92235454946
"111",0
"112",3528.3595648387
"113",2266.1043933064
"114",3460.36905887587
"115",59.8779066741636
"116",427.503166235685
"117",0
"118",0
"119",1013.96345986026
"120",335.293361409701
"121",2089.54459267426
"122",1900.58508592288
"123",0
"124",607.469636067067
"125",1307.07976858019
"126",688.93096658372
"127",209.827352880815
"128",703.58645030115
"129",0
"130",662.974586111369
"131",0
"132",0
"133",0
"134",459.555233243939
"135",115.389461493847
"136",244.03140548713
"137",97.3350831756252
"138",1918.49085295319
"139",841.291997773362
"140",32.5871582452551
"141",254.613213507594
"142",2122.47169762431
"143",812.851944408375
"144",507.417385798308
"145",2178.58680538986
"146",929.45861933836
"147",1143.2925267544
"148",1279.29552638847
"149",3297.34522139928
"150",1494.76228209136
"151",3576.44511090601
"152",3434.50183848023
"153",5645.26165064439
"154",1125.26709792332
"155",329.140950734394
"156",47.4694582643892
"157",2676.76816797069
